,gdp_total,imports_goods_services,household_cons,gov_consumption,investments,gpd_invest_business_households,gov_invest,change_supply,exports_goods_services,BeloningSeizoengecorrigeerd_2,Loonkosten_7,BeloningVanWerknemers_8,Bankruptcies_monthly,BusinessOutlook_Industry_monthly,BusinessOutlook_Retail_monthly,Consumentenvertrouwen_1_monthly,EconomischKlimaat_2_monthly,Koopbereidheid_3_monthly,EconomischeSituatieLaatste12Maanden_4_monthly,EconomischeSituatieKomende12Maanden_5_monthly,FinancieleSituatieLaatste12Maanden_6_monthly,FinancieleSituatieKomende12Maanden_7_monthly,GunstigeTijdVoorGroteAankopen_8_monthly,CPI_1_monthly,CPIAfgeleid_2_monthly,MaandmutatieCPI_3_monthly,MaandmutatieCPIAfgeleid_4_monthly,ProducerConfidence_1_monthly,ExpectedActivity_2_monthly,CHN_monthly,JPN_monthly,FRA_monthly,USA_monthly,DEU_monthly,CAN_monthly,G20_monthly,IMP_advanceEconomies_monthly,EXP_advancedEconomies_monthly,IMP_EuroArea_monthly,Exp_EuroArea_monthly,InterestRatesNLD_monthly,M3_1_monthly,M3_2_monthly,M1_monthly,EA_monthly,US_monthly,UK_monthly,AEX_close_monthly
2006-01-01,157024.0,88984.0,77453.0,36065.0,30772.0,24708.0,6061.0,437.0,101063.0,66621.0,65353.0,1.8,821.0,,,-15.666666666666666,-8.333333333333334,-20.333333333333332,-30.333333333333332,13.333333333333334,-21.666666666666668,-4.666666666666667,-34.666666666666664,85.36,87.77,-0.3,-0.3,0.5666666666666667,10.299999999999999,100.3134,101.2463,100.39773333333333,100.91933333333333,100.54483333333333,100.09517333333334,100.45596666666665,97.2,91.26666666666667,99.39999999999999,96.39999999999999,3.78,543256.6666666666,516455.6666666667,175975.66666666666,2.3434666666666666,4.336866666666666,4.6142666666666665,416.57667066666664
2006-04-01,158003.0,92283.0,76153.0,38225.0,31453.0,25069.0,6374.0,139.0,104035.0,67021.0,63101.0,1.9,855.0,,,-5.333333333333333,8.666666666666666,-14.666666666666666,-9.666666666666666,27.333333333333332,-16.666666666666668,1.3333333333333333,-28.333333333333332,85.12333333333333,87.90666666666668,0.26666666666666666,0.43333333333333335,2.0,12.866666666666667,100.46423333333333,101.60606666666666,101.00573333333334,101.29966666666667,101.269,100.38066666666667,100.81833333333333,98.96666666666665,93.7,100.2,98.23333333333335,4.02,566266.6666666666,539171.3333333334,187108.0,2.6115666666666666,4.760366666666666,4.591033333333333,459.30333433333334
2006-07-01,160369.0,94040.0,76865.0,38646.0,32601.0,26097.0,6485.0,-156.0,106146.0,68324.0,77117.0,3.0,775.3333333333334,,,5.333333333333333,25.666666666666668,-8.333333333333334,9.333333333333334,42.0,-15.333333333333334,9.0,-19.0,86.02,88.81666666666666,0.06666666666666665,0.033333333333333326,2.6999999999999997,9.7,100.87079999999999,101.65116666666667,101.29180000000001,101.2556,101.5739,100.2998,100.984,100.66666666666667,95.86666666666667,102.63333333333333,100.60000000000001,4.333333333333333,581174.0,552974.6666666666,194309.66666666666,2.8895,5.2138333333333335,4.6887,450.0199993333333
2006-10-01,161328.0,94334.0,77012.0,38687.0,33411.0,26828.0,6553.0,-778.0,106997.0,68949.0,63258.0,2.5,732.6666666666666,,,12.0,33.0,-1.6666666666666667,25.0,41.0,-11.333333333333334,12.666666666666666,-7.0,86.08999999999999,88.86333333333333,0.2333333333333333,0.2333333333333333,5.633333333333333,12.433333333333332,101.16726666666666,101.49936666666667,101.56176666666666,101.19043333333333,101.557,100.12716666666665,101.09496666666666,100.5,95.86666666666667,103.2,101.66666666666667,4.543333333333333,579250.3333333334,550276.0,190705.66666666666,3.2213666666666665,5.433233333333334,4.900833333333334,468.8966676666667
2007-01-01,162658.0,96716.0,76985.0,39299.0,34504.0,27732.0,6788.0,-192.0,108463.0,70219.0,69152.0,5.9,696.6666666666666,,,14.666666666666666,35.666666666666664,0.6666666666666666,29.333333333333332,41.666666666666664,-8.666666666666666,12.0,-0.6666666666666666,86.04333333333334,88.80666666666667,-0.3,-0.3,5.766666666666667,13.966666666666667,101.88803333333334,101.50626666666666,102.10089999999998,101.45179999999999,101.71976666666666,100.26356666666668,101.48509999999999,102.96666666666665,98.96666666666665,107.2,105.76666666666667,4.613333333333333,608504.0,578713.0,197503.33333333334,3.594466666666667,5.3684666666666665,5.2162999999999995,486.52667199999996
2007-04-01,164522.0,97442.0,77524.0,39538.0,35262.0,28566.0,6647.0,-739.0,109966.0,70849.0,66708.0,5.8,717.3333333333334,,,19.666666666666668,40.333333333333336,6.0,36.666666666666664,43.666666666666664,-2.0,15.0,5.0,86.46333333333332,89.14333333333333,0.5666666666666668,0.5333333333333333,4.166666666666667,12.166666666666666,103.32316666666667,101.53989999999999,102.63733333333334,101.81203333333333,102.0299,100.57536666666665,102.0243,104.2,99.46666666666665,107.53333333333335,105.43333333333334,4.7,641579.3333333334,611564.6666666666,214203.66666666666,3.8203333333333336,5.3555,5.533799999999999,500.17332966666663
2007-07-01,165363.0,98457.0,77790.0,39711.0,34902.0,28185.0,6671.0,68.0,110945.0,71722.0,80804.0,4.8,666.6666666666666,,,22.0,38.666666666666664,10.666666666666666,40.333333333333336,36.666666666666664,6.666666666666667,17.0,8.666666666666666,87.56,90.26333333333334,0.06666666666666665,0.06666666666666665,5.333333333333333,12.266666666666666,104.85836666666667,101.20766666666667,102.9646,102.12180000000001,102.1938,100.71983333333333,102.49889999999999,104.56666666666666,100.2,107.93333333333334,105.76666666666667,4.8566666666666665,650027.6666666666,619553.3333333334,219983.0,4.0648333333333335,5.357900000000001,5.765533333333334,539.8033449999999
2007-10-01,167211.0,100533.0,78382.0,40098.0,35568.0,28930.0,6566.0,462.0,112805.0,73001.0,66750.0,5.5,651.3333333333334,,,18.333333333333332,28.333333333333332,12.0,34.0,23.0,10.333333333333334,17.333333333333332,8.0,87.2,89.89333333333333,0.09999999999999999,0.09999999999999999,4.866666666666666,12.633333333333333,104.5903,100.58306666666665,102.8856,102.08343333333333,102.00773333333332,100.61989999999999,102.4636,105.0,101.96666666666665,108.26666666666667,107.23333333333333,5.096666666666667,663085.0,631460.6666666666,217692.66666666666,4.5005,5.445433333333334,6.363466666666667,532.56665
2008-01-01,169474.0,110510.0,79065.0,40363.0,45712.0,39035.0,6516.0,-287.0,114653.0,74800.0,74070.0,7.0,615.3333333333334,,,2.3333333333333335,0.0,3.3333333333333335,8.0,-7.666666666666667,3.6666666666666665,9.333333333333334,-1.3333333333333333,87.59333333333332,90.29333333333334,-0.10000000000000002,-0.06666666666666667,5.7,13.233333333333334,102.84446666666668,100.44813333333333,102.31676666666665,101.73796666666668,101.70446666666668,100.34233333333333,101.99756666666667,105.93333333333334,103.3,108.93333333333334,108.2,5.213333333333334,664814.0,632576.0,214114.0,4.724766666666667,5.029333333333334,6.346033333333334,523.7333276666667
2008-04-01,170029.0,100512.0,78586.0,40985.0,35881.0,28954.0,6870.0,-28.0,114646.0,76035.0,71633.0,7.3,562.0,,,-2.6666666666666665,-9.666666666666666,2.0,-1.6666666666666667,-17.666666666666668,0.3333333333333333,8.0,-1.6666666666666667,88.31333333333333,90.92333333333333,0.6666666666666666,0.6,5.166666666666667,14.5,100.83783333333334,100.69183333333335,101.36356666666667,101.32983333333334,101.3198,100.11933333333333,101.29956666666668,107.7,105.36666666666667,110.53333333333335,110.3,5.180000000000001,657114.0,624710.6666666666,201911.66666666666,4.4799999999999995,3.262566666666667,5.733633333333334,443.429993
2008-07-01,170866.0,102085.0,79094.0,41033.0,36847.0,29903.0,6883.0,19.0,115501.0,76527.0,86052.0,6.5,519.6666666666666,,,-11.666666666666666,-27.0,-1.6666666666666667,-22.0,-32.666666666666664,-1.0,3.0,-6.666666666666667,89.58,92.17666666666666,0.20000000000000004,0.13333333333333333,0.9,6.366666666666667,98.34911333333334,100.65616666666666,100.06554999999999,100.65680000000002,100.33049666666666,99.80188,100.14362666666666,105.26666666666667,104.60000000000001,107.96666666666665,108.3,5.166666666666667,690577.6666666666,657217.6666666666,210045.33333333334,4.8604666666666665,2.750833333333334,5.891533333333332,462.33666
2008-10-01,170658.0,102389.0,79016.0,41274.0,36987.0,30160.0,6770.0,482.0,114881.0,77175.0,70434.0,5.5,563.0,,,-26.333333333333332,-50.666666666666664,-10.333333333333334,-53.333333333333336,-47.666666666666664,-7.333333333333333,-3.6666666666666665,-20.0,89.96333333333332,92.51333333333334,0.26666666666666666,0.23333333333333336,-0.8333333333333334,5.233333333333333,95.38324,99.67553666666667,98.26484333333333,99.02063333333335,98.22601666666667,98.54180333333333,98.21582000000001,104.43333333333334,104.13333333333333,106.93333333333334,106.8,5.473333333333334,684379.3333333334,650406.3333333334,203410.0,4.9818,2.9067666666666665,5.836333333333333,381.41334
2009-01-01,169531.0,99238.0,78905.0,41521.0,37426.0,30464.0,6938.0,36.0,110577.0,77727.0,77329.0,4.4,637.6666666666666,,,-25.666666666666668,-50.333333333333336,-9.666666666666666,-59.0,-41.666666666666664,-2.6666666666666665,-2.6666666666666665,-23.666666666666668,89.63333333333333,92.06666666666666,-0.43333333333333335,-0.5,-14.766666666666666,-13.700000000000001,93.67379,97.83574,96.28177666666666,96.45012000000001,95.54050333333333,96.50261,96.09654333333333,98.63333333333333,95.46666666666665,100.86666666666667,98.76666666666667,5.546666666666667,691484.6666666666,654861.3333333334,206045.66666666666,4.214666666666667,2.7223333333333333,4.5841,255.39333566666664
2009-04-01,163439.0,91522.0,77663.0,42588.0,33957.0,26861.0,7070.0,-1013.0,101613.0,77917.0,73094.0,2.3,865.3333333333334,,,-28.333333333333332,-59.666666666666664,-6.666666666666667,-72.66666666666667,-47.333333333333336,0.3333333333333333,-4.0,-17.333333333333332,90.04,92.28000000000002,0.6666666666666666,0.6,-24.433333333333334,-23.166666666666668,94.60343,96.45823666666666,95.50925666666666,94.89414333333333,94.37145666666667,95.72167,95.51214333333333,88.26666666666665,84.39999999999999,92.23333333333333,88.3,5.05,704372.6666666666,666531.3333333334,213745.66666666666,2.0117,1.2400333333333333,2.0882,228.46333333333334
2009-07-01,163443.0,91463.0,77289.0,43116.0,33306.0,26259.0,7041.0,-1344.0,102511.0,78266.0,87544.0,2.1,910.0,,,-22.333333333333332,-44.666666666666664,-7.333333333333333,-72.66666666666667,-16.666666666666668,-4.0,-3.6666666666666665,-15.333333333333334,91.02333333333333,93.3,-0.033333333333333326,0.03333333333333335,-18.5,-6.633333333333333,97.21884,96.72832999999999,96.51665666666668,95.39954333333333,95.62626333333333,97.01886999999999,96.83452333333332,86.10000000000001,85.23333333333333,89.46666666666665,88.23333333333333,4.71,721312.3333333334,682679.0,224438.0,1.3106333333333333,0.8473,1.3777333333333335,251.64000466666667
2009-10-01,164098.0,93700.0,77360.0,43357.0,33438.0,26022.0,7437.0,-1286.0,104857.0,77909.0,70807.0,0.8,867.6666666666666,,,-15.0,-28.666666666666668,-5.666666666666667,-67.0,9.333333333333334,-8.0,0.3333333333333333,-10.0,90.21666666666665,92.49333333333334,-0.10000000000000003,-0.10000000000000003,-13.866666666666667,-1.2666666666666664,99.89811666666667,97.83772666666668,98.20605333333333,96.95028666666667,98.00274999999999,99.16145333333334,98.74654,89.96666666666665,89.16666666666667,91.83333333333333,90.93333333333334,4.833333333333333,729723.3333333334,690570.6666666666,227595.33333333334,0.8692000000000001,0.4125666666666667,0.7934666666666668,296.93000266666667
2010-01-01,165087.0,96050.0,77348.0,43505.0,33790.0,26674.0,7142.0,-985.0,107336.0,77854.0,77595.0,0.6,847.3333333333334,,,-10.666666666666666,-19.666666666666668,-4.666666666666667,-59.0,19.666666666666668,-10.333333333333334,3.0,-6.666666666666667,90.46333333333332,92.75666666666666,-0.19999999999999998,-0.19999999999999998,-9.566666666666666,4.066666666666666,101.2025,98.87628666666666,99.59456999999999,98.41128333333332,99.71959333333332,100.74906666666668,100.08608333333332,93.60000000000001,92.83333333333333,94.63333333333333,93.43333333333334,4.826666666666667,736010.6666666666,696105.0,232420.0,0.7219000000000001,0.2680666666666667,0.5952333333333334,314.52998866666667
2010-04-01,164775.0,97461.0,77230.0,43443.0,31182.0,24305.0,6891.0,593.0,109745.0,76750.0,71808.0,-1.8,865.3333333333334,,,-5.333333333333333,-7.666666666666667,-3.6666666666666665,-44.666666666666664,29.0,-10.0,8.0,-9.333333333333334,90.83666666666666,92.95,0.6333333333333333,0.5666666666666667,-7.433333333333334,2.733333333333333,101.12336666666666,99.62029666666668,99.93811333333333,99.42655,100.724,101.53833333333334,100.65533333333333,96.03333333333335,95.5,96.53333333333335,95.46666666666665,4.726666666666667,739556.6666666666,699404.0,246093.0,0.6621666666666667,0.25633333333333336,0.6304333333333333,329.95332833333333
2010-07-01,165498.0,101043.0,77265.0,43517.0,31816.0,24719.0,7115.0,1041.0,112726.0,77634.0,86806.0,-1.0,790.3333333333334,,,-9.666666666666666,-11.333333333333334,-8.333333333333334,-31.0,8.333333333333334,-11.666666666666666,3.3333333333333335,-17.666666666666668,91.90666666666668,94.01666666666667,-0.06666666666666667,-0.10000000000000002,-3.3000000000000003,10.833333333333334,100.38946666666668,99.93878666666666,99.98698,99.66126000000001,101.56643333333334,101.50909999999999,100.66063333333334,100.06666666666666,99.43333333333334,100.03333333333335,99.53333333333335,4.569999999999999,756957.0,715913.6666666666,253494.0,0.6862666666666667,0.43566666666666665,0.6942333333333334,327.8066713333333
2010-10-01,166229.0,101756.0,77480.0,43627.0,31520.0,24860.0,6673.0,-142.0,115382.0,78086.0,70932.0,0.2,747.0,,,-8.666666666666666,-9.333333333333334,-8.333333333333334,-23.666666666666668,4.666666666666667,-9.666666666666666,1.0,-17.0,91.62333333333333,93.73,0.16666666666666666,0.13333333333333333,-3.4333333333333336,9.0,99.97041,99.97909333333332,100.608,99.55306333333333,102.26633333333332,101.1338,100.60426666666666,101.3,101.3,100.36666666666667,101.36666666666667,4.4366666666666665,764229.6666666666,722588.6666666666,255214.0,0.8749333333333333,0.3880666666666666,0.7326333333333332,327.166677
2011-01-01,168105.0,103501.0,77988.0,43650.0,30845.0,23983.0,6881.0,825.0,118246.0,79061.0,79182.0,2.0,761.0,,,-5.666666666666667,-1.0,-8.333333333333334,-15.0,12.666666666666666,-11.0,0.0,-13.333333333333334,91.99,94.13,-0.06666666666666667,-0.06666666666666667,-1.7333333333333334,7.3999999999999995,100.2305,100.06866666666667,101.62849999999999,99.90938666666666,102.7416,101.20986666666666,100.87489999999998,102.63333333333333,103.73333333333333,103.0,103.66666666666667,4.34,753521.0,711544.0,257780.33333333334,1.0204666666666666,0.29286666666666666,0.7422,339.736674
2011-04-01,169075.0,105127.0,77748.0,43435.0,33544.0,26429.0,7120.0,-219.0,119488.0,79203.0,74172.0,3.1,798.0,,,-1.0,9.333333333333334,-7.666666666666667,-6.333333333333333,24.666666666666668,-12.333333333333334,1.3333333333333333,-12.666666666666666,92.52999999999999,94.61333333333334,0.6000000000000001,0.5333333333333333,0.5333333333333333,6.1000000000000005,100.48933333333333,100.19173333333333,102.14693333333332,100.32823333333333,102.72559999999999,101.26173333333332,101.05233333333332,103.76666666666667,105.16666666666667,103.23333333333333,104.60000000000001,4.433333333333334,752132.6666666666,710250.3333333334,258076.33333333334,1.0931333333333333,0.3079,0.7926333333333333,365.1666666666667
2011-07-01,168924.0,103646.0,77724.0,43558.0,32691.0,25778.0,6914.0,-1035.0,119435.0,79615.0,89054.0,2.4,754.3333333333334,,,-4.0,2.6666666666666665,-8.666666666666666,-7.333333333333333,12.666666666666666,-14.0,2.3333333333333335,-14.666666666666666,93.85333333333334,95.88,0.033333333333333326,0.0,0.1333333333333333,11.533333333333333,100.516,100.07223333333333,101.8094,100.03819333333333,102.01696666666668,100.60506666666667,100.75323333333334,103.39999999999999,103.83333333333333,103.06666666666666,105.2,4.623333333333333,766575.3333333334,723904.3333333334,262691.6666666667,1.4116333333333333,0.2633,0.8231999999999999,349.676666
2011-10-01,168924.0,105434.0,77451.0,43364.0,32509.0,25866.0,6643.0,110.0,120748.0,79996.0,72848.0,2.5,765.0,,,-17.0,-27.333333333333332,-10.0,-32.666666666666664,-21.666666666666668,-13.666666666666666,-2.3333333333333335,-14.333333333333334,94.25333333333333,96.21,0.3666666666666667,0.3,-4.7,4.566666666666666,100.12982666666666,99.92754000000001,101.00169999999999,99.30904333333335,100.80843333333333,99.86126,100.14207666666668,104.2,106.0,103.46666666666665,105.83333333333333,4.626666666666666,778471.3333333334,734983.3333333334,263884.3333333333,1.5620666666666665,0.2977666666666667,0.8682666666666666,300.7766623333334
2012-01-01,167905.0,105039.0,77197.0,43265.0,32382.0,25846.0,6526.0,-149.0,120034.0,80622.0,81074.0,2.2,859.6666666666666,,,-35.0,-63.333333333333336,-16.0,-68.33333333333333,-59.333333333333336,-17.333333333333332,-13.0,-18.0,94.29666666666667,96.24333333333334,-0.19999999999999998,-0.19999999999999998,-5.8,0.4333333333333333,99.59084,99.86855333333334,100.20139999999999,99.32657666666667,99.98859333333333,99.57104,99.79178999999999,103.56666666666666,106.13333333333333,101.2,104.96666666666665,4.526666666666666,786752.0,742253.0,266951.3333333333,1.4955666666666667,0.4791666666666667,1.0144,306.549998
2012-04-01,167556.0,105835.0,77435.0,42914.0,31537.0,25218.0,6314.0,-240.0,121569.0,80398.0,75408.0,1.4,960.0,-15.566666666666668,-12.6,-36.333333333333336,-62.333333333333336,-19.0,-72.0,-52.666666666666664,-19.0,-16.333333333333332,-21.333333333333332,94.82333333333334,96.67999999999999,0.6000000000000001,0.5666666666666668,-5.233333333333333,1.4000000000000001,99.48877,99.90311333333334,99.87336666666666,99.84964000000001,99.84965666666666,99.55650333333334,99.80315,103.53333333333335,106.2,100.10000000000001,105.39999999999999,4.486666666666666,808534.0,764293.6666666666,267572.0,1.043,0.5141333333333333,1.0657333333333334,322.07667033333337
2012-07-01,167641.0,107475.0,76926.0,42879.0,31376.0,25219.0,6147.0,-100.0,123882.0,80969.0,90520.0,1.5,925.6666666666666,-15.633333333333333,-25.3,-34.333333333333336,-54.666666666666664,-20.666666666666668,-70.33333333333333,-39.333333333333336,-21.333333333333332,-17.666666666666668,-23.0,95.92333333333333,97.80333333333333,-0.06666666666666665,-0.09999999999999999,-7.6000000000000005,-1.8666666666666665,99.66617666666667,99.74834666666668,99.71085333333333,99.80882666666666,99.52943333333333,99.40641999999998,99.71254333333333,104.10000000000001,106.76666666666667,100.13333333333333,105.96666666666665,4.343333333333334,827424.0,782413.3333333334,280455.3333333333,0.6960333333333333,0.4663,0.9908999999999999,301.899994
2012-10-01,166921.0,107261.0,76595.0,42788.0,30536.0,24166.0,6371.0,80.0,123988.0,81101.0,74000.0,1.4,933.0,-16.166666666666668,-19.5,-30.666666666666668,-45.666666666666664,-20.666666666666668,-64.0,-27.0,-21.666666666666668,-16.333333333333332,-25.0,96.41333333333334,98.24000000000001,0.39999999999999997,0.3666666666666667,-7.366666666666667,0.2333333333333333,99.92067333333334,99.46288,99.22573333333332,99.59908,98.95012333333334,99.19955666666665,99.60695333333332,104.36666666666667,106.86666666666667,99.23333333333333,106.36666666666667,4.193333333333333,842337.0,796692.0,291706.0,0.35856666666666664,0.42393333333333333,0.7233666666666667,326.3099976666667
2013-01-01,165753.0,107770.0,75578.0,43098.0,29379.0,23104.0,6278.0,-649.0,125849.0,81256.0,81822.0,1.0,964.0,-18.96666666666667,-18.5,-33.333333333333336,-47.666666666666664,-24.0,-64.66666666666667,-31.0,-21.333333333333332,-21.666666666666668,-28.333333333333332,96.98,98.12,0.03333333333333332,-0.19999999999999998,-9.433333333333334,-4.633333333333334,100.2857,99.37739666666666,98.72849000000001,99.79014333333333,98.88552666666668,99.20899666666666,99.73766,102.96666666666665,105.7,97.89999999999999,105.16666666666667,4.073333333333333,823933.0,778221.6666666666,285404.0,0.19513333333333335,0.317,0.529,336.6733296666667
2013-04-01,166289.0,107138.0,75676.0,43081.0,28569.0,22518.0,6054.0,-108.0,125978.0,81462.0,76594.0,1.3,1090.0,-18.633333333333336,-27.333333333333332,-39.666666666666664,-59.666666666666664,-26.333333333333332,-76.0,-43.666666666666664,-26.666666666666668,-25.333333333333332,-27.0,97.63333333333333,98.19,0.6333333333333334,0.4333333333333334,-7.5,0.6333333333333335,100.74000000000001,99.82222333333334,98.47252333333334,100.18553333333334,99.35317333333334,99.38080000000001,100.02122333333334,103.23333333333335,106.8,98.16666666666667,105.43333333333334,4.036666666666666,823966.3333333334,778827.0,273415.3333333333,0.21146666666666666,0.2916666666666667,0.5097,347.6600036666667
2013-07-01,165988.0,108749.0,75637.0,42865.0,29486.0,23412.0,6071.0,482.0,125968.0,81285.0,90999.0,0.2,1090.3333333333333,-11.4,-13.733333333333334,-34.0,-45.666666666666664,-26.0,-71.33333333333333,-20.0,-34.0,-19.0,-24.666666666666668,98.56,99.07666666666667,-0.10000000000000002,-0.10000000000000002,-7.733333333333333,1.1666666666666667,101.06036666666667,100.5577,98.46889333333333,100.53373333333333,99.79980666666665,99.53762666666667,100.24326666666667,103.76666666666667,108.36666666666667,98.23333333333333,105.60000000000001,3.8033333333333332,814066.6666666666,767766.0,273894.0,0.20679999999999998,0.27499999999999997,0.5063666666666667,353.1200053333334
2013-10-01,166989.0,109703.0,75980.0,42922.0,30484.0,24362.0,6116.0,-197.0,127310.0,81247.0,74504.0,0.2,970.6666666666666,-7.2,-10.233333333333333,-32.666666666666664,-40.666666666666664,-26.666666666666668,-67.0,-15.0,-37.333333333333336,-16.333333333333332,-27.0,99.08666666666666,99.61333333333334,0.26666666666666666,0.26666666666666666,-4.366666666666666,5.866666666666667,101.28399999999999,101.1253,98.84228999999999,100.71236666666668,100.33523333333333,99.89893333333333,100.3832,104.8,108.56666666666666,99.36666666666667,106.5,3.6566666666666667,812580.3333333334,765528.3333333334,277693.6666666667,0.2235,0.2614,0.5129666666666667,369.22000133333336
2014-01-01,168049.0,112992.0,76307.0,42820.0,32445.0,26338.0,6096.0,289.0,129045.0,80608.0,81636.0,-0.6,998.6666666666666,-1.9666666666666668,-6.933333333333334,-17.666666666666668,-13.333333333333334,-20.333333333333332,-45.666666666666664,18.666666666666668,-32.666666666666664,-9.333333333333334,-20.0,98.49000000000001,99.01666666666667,-0.23333333333333336,-0.23333333333333336,-3.0,7.3999999999999995,101.21766666666667,101.44283333333334,99.11732333333333,100.73836666666666,100.7616,100.17076666666667,100.41123333333333,105.66666666666667,109.3,99.66666666666667,106.73333333333333,3.6199999999999997,794087.0,746167.0,275123.3333333333,0.2409,0.2413,0.5215333333333333,396.75333666666666
2014-04-01,167890.0,111444.0,75789.0,43167.0,29512.0,23622.0,5888.0,485.0,130192.0,81391.0,76619.0,-0.1,873.0,3.1,3.9333333333333336,-2.3333333333333335,12.666666666666666,-12.0,-15.666666666666666,41.0,-22.333333333333332,3.0,-16.333333333333332,98.70333333333333,98.87666666666667,0.3333333333333333,0.20000000000000004,-2.1666666666666665,9.133333333333333,100.84863333333334,101.19666666666667,99.07266,100.74953333333333,100.81076666666667,100.25916666666667,100.33496666666667,106.43333333333334,109.43333333333332,100.60000000000001,106.83333333333333,3.5500000000000003,789365.0,741238.0,276591.0,0.2951333333333333,0.23583333333333334,0.5213333333333333,396.20000200000004
2014-07-01,168873.0,111960.0,76070.0,43253.0,29255.0,23278.0,5969.0,386.0,131415.0,81665.0,91428.0,0.3,828.3333333333334,4.166666666666667,6.666666666666667,5.333333333333333,24.333333333333332,-8.0,4.666666666666667,44.333333333333336,-17.666666666666668,8.333333333333334,-15.0,99.53333333333335,99.71666666666665,-0.033333333333333326,0.0,-2.6333333333333333,7.3,100.45006666666666,100.52416666666666,98.81664666666666,100.89020000000001,100.41616666666665,100.46276666666667,100.28443333333333,107.16666666666667,110.10000000000001,101.10000000000001,107.3,3.4433333333333334,781086.0,731956.0,271744.3333333333,0.29856666666666665,0.22816666666666666,0.5327000000000001,406.969991
2014-10-01,169295.0,113940.0,76040.0,43257.0,29316.0,23483.0,5826.0,449.0,133926.0,82150.0,75480.0,1.2,781.3333333333334,1.9000000000000001,6.433333333333334,1.6666666666666667,17.333333333333332,-8.333333333333334,5.666666666666667,29.0,-16.0,4.0,-13.666666666666666,99.99666666666667,100.21333333333332,0.23333333333333336,0.23333333333333336,-1.9000000000000001,7.266666666666667,100.23663333333333,100.08896666666668,98.58461666666666,100.94866666666667,99.82626666666665,100.56886666666666,100.24253333333333,108.33333333333333,111.13333333333333,102.16666666666667,107.86666666666667,3.313333333333333,775763.6666666666,725632.0,268288.3333333333,0.16456666666666667,0.23429999999999998,0.5600999999999999,412.853343
2015-01-01,170811.0,115586.0,76885.0,42865.0,30223.0,24396.0,5824.0,384.0,135787.0,82903.0,84245.0,3.0,740.3333333333334,2.3666666666666667,0.7333333333333333,-1.6666666666666667,8.0,-8.333333333333334,-1.0,17.0,-15.666666666666666,0.0,-9.333333333333334,99.38,99.60000000000001,-0.3,-0.3,-0.033333333333333326,9.466666666666667,100.20616666666666,100.0317,98.79638999999999,100.85506666666667,99.56917,100.30716666666666,100.21496666666667,109.36666666666667,112.89999999999999,101.60000000000001,109.23333333333333,3.1733333333333333,811856.0,760622.0,311356.3333333333,0.08146666666666667,0.23629999999999998,0.5575666666666667,420.5499976666667
