,gdp_total,imports_goods_services,household_cons,gov_consumption,investments,gpd_invest_business_households,gov_invest,change_supply,exports_goods_services,BeloningSeizoengecorrigeerd_2,Loonkosten_7,BeloningVanWerknemers_8,Bankruptcies_monthly,BusinessOutlook_Industry_monthly,BusinessOutlook_Retail_monthly,Consumentenvertrouwen_1_monthly,EconomischKlimaat_2_monthly,Koopbereidheid_3_monthly,EconomischeSituatieLaatste12Maanden_4_monthly,EconomischeSituatieKomende12Maanden_5_monthly,FinancieleSituatieLaatste12Maanden_6_monthly,FinancieleSituatieKomende12Maanden_7_monthly,GunstigeTijdVoorGroteAankopen_8_monthly,CPI_1_monthly,CPIAfgeleid_2_monthly,MaandmutatieCPI_3_monthly,MaandmutatieCPIAfgeleid_4_monthly,ProducerConfidence_1_monthly,ExpectedActivity_2_monthly,CHN_monthly,JPN_monthly,FRA_monthly,USA_monthly,DEU_monthly,CAN_monthly,G20_monthly,IMP_advanceEconomies_monthly,EXP_advancedEconomies_monthly,IMP_EuroArea_monthly,Exp_EuroArea_monthly,InterestRatesNLD_monthly,M3_1_monthly,M3_2_monthly,M1_monthly,EA_monthly,US_monthly,UK_monthly,AEX_close_monthly
2015-04-01,171828.0,117815.0,77383.0,43095.0,23800.0,17543.0,6249.0,151.0,144930.0,81929.0,76969.0,0.6,737.3333333333334,3.8000000000000003,9.266666666666666,1.3333333333333333,11.333333333333334,-6.0,-1.6666666666666667,24.0,-14.333333333333334,1.0,-4.666666666666667,98.86333333333334,98.87,0.26666666666666666,0.19999999999999998,-1.0333333333333334,7.066666666666666,100.29646666666667,100.20983333333334,99.33894333333335,100.5894,99.79051666666668,99.82236666666665,100.17916666666667,110.96666666666665,112.8,104.03333333333335,109.23333333333333,3.0866666666666664,885912.6666666666,834007.6666666666,385366.3333333333,0.046033333333333336,0.26033333333333336,0.5635,474.57667066666664
2015-07-01,172357.0,150998.0,77836.0,43051.0,62153.0,55999.0,6167.0,455.0,140310.0,82361.0,91969.0,0.7,596.6666666666666,4.833333333333333,8.733333333333333,11.666666666666666,33.0,-2.6666666666666665,22.333333333333332,44.0,-11.0,3.6666666666666665,-0.6666666666666666,100.41000000000001,100.41333333333334,0.13333333333333333,0.13333333333333333,0.9333333333333332,10.533333333333333,100.49236666666667,100.42806666666667,99.73031333333334,100.24746666666665,100.0256,99.46983999999999,100.10676666666666,110.53333333333335,112.46666666666665,103.96666666666665,110.39999999999999,2.92,891459.6666666666,838260.0,391348.0,-0.006533333333333333,0.27940000000000004,0.5697666666666666,484.6633303333333
2015-10-01,172952.0,123682.0,77734.0,43032.0,32907.0,26704.0,6199.0,889.0,141979.0,82748.0,76026.0,0.9,529.6666666666666,6.033333333333334,9.6,12.333333333333334,32.0,-0.3333333333333333,25.333333333333332,38.333333333333336,-9.666666666666666,5.666666666666667,1.6666666666666667,100.73,100.72666666666667,0.10000000000000002,0.10000000000000002,1.5,10.866666666666667,100.10076,100.3488,99.98714,99.78783666666668,99.93833666666667,99.09165,99.80451,111.63333333333333,112.63333333333333,104.89999999999999,109.5,2.9,882075.6666666666,827814.6666666666,384460.0,-0.027800000000000002,0.3142,0.5844333333333332,453.8000083333333
2016-01-01,172980.0,126272.0,77900.0,43151.0,33782.0,27848.0,5933.0,1074.0,143289.0,83191.0,84550.0,0.4,582.3333333333334,7.133333333333333,14.6,13.0,28.666666666666668,2.6666666666666665,28.666666666666668,28.666666666666668,-8.0,7.0,9.333333333333334,99.99666666666667,99.98666666666668,-0.26666666666666666,-0.26666666666666666,0.5666666666666668,9.433333333333334,99.72032,100.01691000000001,100.19773333333335,99.35534,99.68186333333334,98.67172000000001,99.53068666666667,112.13333333333333,113.13333333333333,106.03333333333335,110.10000000000001,2.83,867248.3333333334,812482.3333333334,374313.3333333333,-0.08916666666666667,0.40853333333333336,0.5787,457.819997
2016-04-01,174567.0,125410.0,78061.0,43416.0,34408.0,28320.0,6089.0,514.0,143630.0,84148.0,79015.0,2.8,574.6666666666666,5.6000000000000005,9.933333333333334,6.333333333333333,14.666666666666666,1.0,16.0,13.333333333333334,-8.666666666666666,4.0,8.0,99.44,99.39333333333333,0.19999999999999998,0.16666666666666663,0.16666666666666666,8.333333333333334,99.72547666666667,99.77541333333333,100.19653333333333,99.11377333333333,99.48066,98.56309,99.42083666666667,112.66666666666667,112.76666666666667,107.7,110.73333333333333,2.7566666666666664,884085.0,829288.0,387137.0,-0.18606666666666669,0.6247666666666667,0.5895666666666667,432.8866576666667
2016-07-01,174979.0,126679.0,78005.0,43505.0,35615.0,29391.0,6220.0,742.0,143627.0,84855.0,94463.0,2.9,508.3333333333333,4.766666666666667,10.033333333333333,8.0,16.666666666666668,2.0,18.666666666666668,14.666666666666666,-4.666666666666667,1.0,9.333333333333334,100.41333333333334,100.33666666666666,0.0,0.0,1.7333333333333334,9.700000000000001,100.08067,99.68918333333333,99.94313666666666,99.08220999999999,99.46431666666666,98.94260000000001,99.51976666666667,112.83333333333333,113.33333333333333,106.5,111.13333333333333,2.64,886155.3333333334,830709.6666666666,393136.0,-0.2581,0.6430333333333333,0.5842666666666666,441.143331
2016-10-01,176935.0,127265.0,78680.0,43706.0,35624.0,29468.0,6157.0,1235.0,145014.0,85559.0,78596.0,3.5,438.0,4.033333333333334,4.3,10.0,22.0,2.0,23.333333333333332,20.666666666666668,-4.0,0.3333333333333333,9.0,100.73666666666666,100.65666666666668,0.10000000000000002,0.10000000000000002,1.0999999999999999,8.666666666666666,100.51593333333334,99.76997666666666,99.90775666666667,99.16418666666668,99.60013333333335,99.46064000000001,99.72852333333333,113.86666666666667,113.63333333333333,107.5,111.36666666666667,2.5566666666666666,882488.0,826021.6666666666,377960.3333333333,-0.2981,0.7854000000000001,0.4332,452.179993
2017-01-01,178417.0,128597.0,79579.0,44023.0,35772.0,29547.0,6226.0,806.0,146881.0,86013.0,87168.0,3.4,463.0,8.166666666666666,10.4,19.333333333333332,36.666666666666664,7.666666666666667,38.0,36.0,0.0,6.333333333333333,17.0,100.67666666666666,100.61333333333334,0.06666666666666667,0.06666666666666667,1.7666666666666666,11.933333333333332,100.81596666666667,100.04974666666665,100.33816666666667,99.52011,99.93597666666666,100.01050666666667,100.00635,114.16666666666667,115.56666666666666,108.0,112.5,2.4033333333333333,890519.6666666666,833273.6666666666,374680.0,-0.3125,0.9208333333333334,0.3895,464.3233333333333
2017-04-01,179353.0,131206.0,79426.0,43690.0,35768.0,29568.0,6200.0,693.0,151058.0,86622.0,81322.0,3.0,436.6666666666667,10.1,12.966666666666667,22.333333333333332,43.666666666666664,7.666666666666667,46.0,42.0,-0.6666666666666666,8.0,16.0,100.96,100.85333333333334,0.19999999999999996,0.2333333333333333,3.5666666666666664,12.733333333333334,100.9961,100.33826666666666,100.82323333333333,99.85197,100.41283333333332,100.44093333333335,100.27263333333333,115.23333333333333,116.86666666666667,108.89999999999999,113.10000000000001,2.39,906194.6666666666,848885.6666666666,356079.0,-0.32780000000000004,1.0683333333333334,0.3547666666666667,496.1999916666667
2017-07-01,180933.0,133820.0,80074.0,43911.0,36160.0,30119.0,6036.0,1001.0,153536.0,87828.0,97575.0,3.3,400.3333333333333,8.1,9.733333333333333,24.0,46.333333333333336,9.333333333333334,48.333333333333336,44.0,0.0,10.0,17.333333333333332,101.66666666666667,101.57666666666667,-0.033333333333333326,0.0,4.366666666666667,13.233333333333334,101.1902,100.57063333333333,101.16826666666667,99.92171666666667,100.90393333333334,100.57006666666666,100.51916666666666,117.56666666666666,118.33333333333333,110.33333333333333,114.93333333333334,2.42,894539.6666666666,836171.6666666666,344322.3333333333,-0.3299666666666667,1.2024,0.31326666666666664,517.450002
2017-10-01,182214.0,137013.0,80839.0,44292.0,37809.0,31461.0,6349.0,467.0,155802.0,88590.0,81331.0,3.6,355.6666666666667,9.633333333333333,8.933333333333334,24.666666666666668,46.333333333333336,10.666666666666666,51.0,40.666666666666664,3.0,10.333333333333334,18.666666666666668,102.13666666666666,102.07666666666667,0.2333333333333333,0.2333333333333333,4.5,13.5,101.08343333333333,100.6477,101.37233333333334,100.05677333333334,101.277,100.65326666666665,100.7187,119.13333333333333,119.5,111.96666666666665,116.0,2.42,885767.6666666666,826666.3333333334,349545.6666666667,-0.3296333333333334,1.3150000000000002,0.29446666666666665,526.1799926666666
2018-01-01,183554.0,138631.0,80732.0,44394.0,37786.0,31328.0,6458.0,1557.0,157748.0,89783.0,90914.0,4.3,347.3333333333333,11.266666666666666,10.200000000000001,23.333333333333332,43.0,10.666666666666666,46.666666666666664,39.333333333333336,1.6666666666666667,10.333333333333334,20.333333333333332,102.04666666666667,101.98333333333333,-0.03333333333333333,-0.03333333333333333,6.366666666666667,15.066666666666668,100.42443333333334,100.64103333333333,101.4497,100.41456666666666,101.47963333333333,100.71229999999998,100.7683,120.46666666666665,120.76666666666667,113.2,118.0,2.4033333333333333,883378.0,823690.6666666666,350836.3333333333,-0.32880000000000004,1.4656,0.4732,546.0233356666666
2018-04-01,184483.0,140434.0,81758.0,44638.0,38121.0,31908.0,6214.0,1190.0,159188.0,90797.0,85436.0,5.0,362.0,11.433333333333332,9.5,23.666666666666668,44.0,10.333333333333334,47.666666666666664,40.666666666666664,0.0,9.666666666666666,21.0,102.2,101.89,0.20000000000000004,0.06666666666666667,6.933333333333334,18.533333333333335,99.69731333333334,100.62426666666666,101.23796666666665,100.76183333333334,101.37060000000001,100.42756666666666,100.65883333333333,120.96666666666665,121.33333333333333,112.89999999999999,117.7,2.3833333333333333,880626.0,820908.0,344578.3333333333,-0.32830000000000004,1.9273666666666667,0.5646333333333333,541.8733523333334
2018-07-01,185684.0,141345.0,82086.0,44746.0,38393.0,32087.0,6306.0,976.0,160831.0,91657.0,101651.0,4.1,350.3333333333333,8.666666666666666,7.233333333333333,23.666666666666668,44.333333333333336,10.0,52.0,36.666666666666664,-0.6666666666666666,9.666666666666666,21.0,103.21,102.78333333333335,0.19999999999999998,0.16666666666666666,5.766666666666667,16.2,99.24781,100.6424,100.75763333333333,100.83686666666667,101.04923333333333,100.06820333333333,100.419,120.96666666666665,122.5,113.46666666666665,118.2,2.41,887914.3333333334,827308.3333333334,343804.0,-0.3252333333333333,2.338433333333333,0.6803,553.4199829999999
2018-10-01,185904.0,142079.0,81933.0,44805.0,37361.0,30933.0,6425.0,1041.0,162854.0,93235.0,85695.0,5.3,337.3333333333333,8.200000000000001,6.733333333333333,20.666666666666668,39.0,9.0,48.333333333333336,30.0,0.0,8.333333333333334,18.0,104.21,103.73333333333333,0.26666666666666666,0.26666666666666666,3.8333333333333335,10.833333333333334,98.83516333333334,100.6013,100.00946333333333,100.61326666666666,100.77173333333333,99.67562333333332,100.04600666666666,121.03333333333335,122.46666666666665,113.53333333333335,117.53333333333335,2.4033333333333333,881070.3333333334,819202.6666666666,336255.3333333333,-0.31949999999999995,2.3373666666666666,0.7841,560.763326
2019-01-01,186810.0,141478.0,82163.0,45163.0,38893.0,32229.0,6662.0,984.0,161084.0,94180.0,95406.0,4.9,359.0,8.033333333333333,6.333333333333333,12.333333333333334,23.0,4.666666666666667,32.0,14.333333333333334,-3.3333333333333335,3.6666666666666665,14.0,104.12,103.62333333333333,0.03333333333333333,-0.03333333333333333,4.233333333333333,12.200000000000001,98.47023,100.45016666666668,99.36285666666667,100.08082333333334,100.3478,99.01082666666667,99.63775666666668,121.8,122.3,113.86666666666667,117.89999999999999,2.4033333333333333,883034.3333333334,820743.6666666666,340962.3333333333,-0.3153333333333333,2.6325,0.8617333333333334,508.6533406666667
2019-04-01,188357.0,143720.0,82330.0,45816.0,39696.0,33069.0,6627.0,2146.0,162054.0,95642.0,90087.0,5.5,364.6666666666667,3.8333333333333335,2.4,-1.3333333333333333,0.0,-2.6666666666666665,13.0,-13.0,-7.0,-2.0,2.3333333333333335,104.79666666666667,103.29666666666667,0.4666666666666666,0.13333333333333333,3.233333333333333,9.6,98.29348333333333,100.20523333333334,99.40155333333333,99.48156,99.71609000000001,98.46803,99.36655,121.66666666666667,121.93333333333334,114.60000000000001,118.56666666666666,2.4066666666666667,881103.6666666666,816944.0,341770.3333333333,-0.3085333333333333,2.6855333333333333,0.8788,536.8866576666666
2019-07-01,188917.0,146040.0,82764.0,45858.0,40519.0,33823.0,6695.0,1397.0,164389.0,96721.0,106959.0,5.3,363.0,2.8000000000000003,2.0666666666666664,-2.3333333333333335,-1.0,-3.0,8.333333333333334,-10.333333333333334,-10.0,-1.3333333333333333,2.0,105.95333333333333,104.42999999999999,0.16666666666666666,0.16666666666666666,2.066666666666667,6.8,98.25367999999999,100.00763333333333,99.67544333333332,99.08594333333333,99.05578000000001,98.16112333333335,99.19456333333333,120.83333333333333,121.56666666666666,113.63333333333333,117.36666666666667,2.313333333333333,897642.6666666666,832292.6666666666,353180.6666666667,-0.3171,2.5062333333333333,0.8039333333333333,557.949992
2019-10-01,189317.0,146611.0,82495.0,46236.0,41059.0,34487.0,6570.0,1733.0,164389.0,97598.0,89715.0,4.7,360.6666666666667,1.0,4.0,-0.6666666666666666,0.6666666666666666,-1.0,10.0,-8.666666666666666,-8.0,-0.3333333333333333,5.0,106.99000000000001,105.45666666666666,0.26666666666666666,0.26666666666666666,1.3,7.2,98.17904333333333,99.72375666666666,99.84998666666667,98.86346666666667,98.60815333333335,97.88868000000001,99.06634000000001,121.3,121.46666666666665,112.93333333333334,116.8,2.1966666666666668,916223.3333333334,849902.6666666666,364410.3333333333,-0.3967333333333333,2.1945666666666668,0.7689666666666667,570.2233276666666
2020-01-01,190400.0,146478.0,83251.0,46378.0,40868.0,34604.0,6260.0,1214.0,165110.0,98891.0,100322.0,5.1,371.0,-0.19999999999999996,2.3666666666666667,-1.6666666666666667,-6.0,1.3333333333333333,4.333333333333333,-16.333333333333332,-5.666666666666667,3.0,6.0,106.89666666666666,105.37333333333333,0.03333333333333333,0.03333333333333333,0.4666666666666666,6.466666666666666,98.08685666666668,99.27569,99.97384666666666,98.98014333333333,98.74859,97.91609666666666,99.08938,119.83333333333333,122.06666666666666,111.90000000000002,117.26666666666667,2.1666666666666665,915838.6666666666,848366.0,372745.0,-0.40296666666666664,1.9299333333333333,0.7893333333333333,592.8333333333334
2020-04-01,187876.0,144125.0,81315.0,46592.0,41128.0,34478.0,6649.0,-561.0,163488.0,100272.0,94217.0,5.0,361.0,-4.433333333333334,-1.1333333333333335,-2.3333333333333335,-7.333333333333333,1.3333333333333333,6.0,-20.333333333333332,-3.6666666666666665,4.0,3.3333333333333335,106.48666666666666,105.08666666666666,-1.850371707708594e-17,0.03333333333333335,-0.5666666666666668,4.933333333333334,89.85368999999999,98.48747333333334,98.68951,98.59465999999999,97.87676333333333,97.80821333333334,96.19208333333334,116.93333333333334,119.0,108.8,113.13333333333333,1.9366666666666665,930806.3333333334,862267.3333333334,382466.0,-0.40553333333333336,1.5336666666666667,0.6718999999999999,537.4400023333334
2020-07-01,172195.0,130483.0,72219.0,45604.0,37215.0,30440.0,6783.0,1053.0,146475.0,98593.0,103450.0,1.6,370.3333333333333,-42.800000000000004,-14.233333333333334,-27.0,-45.0,-15.0,-29.333333333333332,-60.666666666666664,5.0,-14.333333333333334,-35.333333333333336,107.34333333333335,105.78666666666668,0.2333333333333333,0.10000000000000002,-26.099999999999998,-36.5,94.95772,97.21162666666667,93.37555666666667,94.42609,93.70311333333332,96.73303,93.10653,103.43333333333334,99.16666666666667,92.10000000000001,91.5,1.88,982744.6666666666,910745.0,416311.0,-0.3007,0.6013666666666667,0.3858,535.0733233333334
2020-10-01,183174.0,138606.0,78290.0,47453.0,39460.0,32710.0,6751.0,-431.0,156943.0,100318.0,90201.0,2.8,251.66666666666666,-2.0,3.6666666666666665,-27.666666666666668,-55.666666666666664,-9.666666666666666,-71.66666666666667,-39.666666666666664,-3.3333333333333335,-2.6666666666666665,-22.333333333333332,108.23333333333333,106.56,0.13333333333333336,0.13333333333333336,-8.866666666666667,5.233333333333333,100.46003333333333,98.22109,98.27619333333332,98.29724333333333,98.98990333333332,98.79508333333332,98.85034666666667,116.06666666666666,115.33333333333333,105.83333333333333,110.16666666666667,1.88,994562.0,920835.0,425827.6666666667,-0.47173333333333334,0.2525,0.0756,547.3966673333333
2021-01-01,184339.0,141956.0,78098.0,47470.0,40139.0,33006.0,7138.0,-54.0,160587.0,103541.0,101221.0,5.0,227.66666666666666,-14.700000000000001,-7.566666666666666,-25.0,-51.333333333333336,-7.333333333333333,-72.33333333333333,-30.0,-7.0,3.0,-18.666666666666668,107.97666666666667,106.32,-0.03333333333333335,-1.850371707708594e-17,-5.766666666666667,2.1,101.88096666666667,99.09834666666666,98.85814333333333,99.50356,99.75295999999999,99.97064999999999,100.20285666666666,121.93333333333334,121.43333333333334,109.93333333333334,115.26666666666667,1.8533333333333335,994217.6666666666,918872.3333333334,430776.6666666667,-0.5227,0.22529999999999997,0.042966666666666674,588.1700033333333
2021-04-01,186584.0,144548.0,75234.0,48202.0,40950.0,34047.0,6901.0,851.0,165978.0,101954.0,92979.0,1.9,194.0,-4.2,-5.733333333333333,-18.666666666666668,-39.666666666666664,-5.0,-73.33333333333333,-6.0,-5.666666666666667,7.333333333333333,-16.666666666666668,108.35333333333334,106.55666666666666,0.3333333333333333,0.3,-1.2666666666666666,8.866666666666667,102.03223333333334,99.90796,99.48943333333334,100.64653333333332,100.80676666666666,101.5825,100.91359999999999,123.39999999999999,123.13333333333333,110.83333333333333,115.93333333333334,1.7733333333333334,997851.3333333334,920934.0,439194.0,-0.5424666666666668,0.20120000000000002,0.054933333333333334,662.7399903333334
2021-07-01,192238.0,146343.0,80198.0,49412.0,40541.0,33735.0,6803.0,-9.0,168632.0,103911.0,111963.0,5.1,181.0,14.5,17.53333333333333,-8.666666666666666,-22.333333333333332,0.6666666666666666,-62.333333333333336,17.666666666666668,-0.3333333333333333,10.333333333333334,-7.0,109.49666666666667,107.66666666666667,0.26666666666666666,0.23333333333333336,5.666666666666667,16.133333333333336,101.36506666666666,100.55239999999999,100.80380000000001,101.31433333333332,102.2349,102.62186666666666,101.34773333333334,125.43333333333334,123.53333333333335,113.5,116.89999999999999,1.6966666666666665,1019397.6666666666,940752.6666666666,455256.6666666667,-0.5404,0.15683333333333335,0.0832,715.480001
2021-10-01,196201.0,150347.0,83982.0,49241.0,40301.0,33666.0,6628.0,926.0,172267.0,105703.0,95883.0,5.4,152.0,13.799999999999999,6.8999999999999995,-5.0,-9.666666666666666,-1.6666666666666667,-37.666666666666664,18.0,-2.0,8.666666666666666,-11.0,110.57666666666667,108.73333333333333,0.3333333333333333,0.3333333333333333,8.466666666666667,16.03333333333333,100.26709666666666,100.69076666666666,101.62646666666667,101.23073333333333,102.81363333333333,103.22503333333333,101.16973333333334,125.2,122.66666666666667,112.83333333333333,116.26666666666667,1.6633333333333333,1040387.0,959836.6666666666,471527.6666666667,-0.5458,0.126,0.07213333333333334,771.2899983333333
2022-01-01,197575.0,148510.0,84038.0,49649.0,40748.0,34047.0,6692.0,1002.0,171049.0,107750.0,107757.0,4.0,182.66666666666666,5.2,1.933333333333333,-18.666666666666668,-27.666666666666668,-12.666666666666666,-39.666666666666664,-16.666666666666668,-12.333333333333334,-2.3333333333333335,-22.333333333333332,113.12,111.24000000000001,0.9666666666666667,0.9666666666666667,9.266666666666667,16.566666666666666,99.26001000000001,100.61296666666665,101.71,101.08466666666668,102.44510000000001,103.06323333333334,100.7999,129.96666666666667,126.43333333333334,120.10000000000001,119.26666666666667,1.6499999999999997,1066934.0,984986.3333333334,499527.3333333333,-0.5663999999999999,0.16423333333333334,0.14856666666666665,795.4099936666667
2022-04-01,198597.0,151432.0,84684.0,49407.0,40462.0,33921.0,6533.0,1451.0,174330.0,109971.0,103207.0,8.2,181.33333333333334,4.3999999999999995,-2.6333333333333333,-32.333333333333336,-49.0,-21.333333333333332,-58.666666666666664,-39.666666666666664,-21.0,-11.0,-31.333333333333332,116.42,115.5,1.5666666666666667,1.8666666666666665,6.0,10.566666666666666,98.46955333333334,100.58216666666665,101.14316666666667,100.80193333333334,101.70913333333333,102.57690000000001,100.25223333333334,132.16666666666666,126.0,119.86666666666667,120.16666666666667,1.7033333333333331,1077571.3333333333,993415.6666666666,509057.0,-0.529,0.5085333333333334,0.7847,736.3733316666667
2022-07-01,201974.0,153057.0,85763.0,49686.0,41715.0,35320.0,6398.0,112.0,178134.0,111316.0,122153.0,6.8,180.33333333333334,-3.5,-9.866666666666667,-48.333333333333336,-68.66666666666667,-34.666666666666664,-76.0,-61.333333333333336,-34.333333333333336,-20.0,-49.333333333333336,119.30333333333333,118.71333333333332,-0.09999999999999999,0.0,5.733333333333333,9.766666666666667,97.76740333333333,100.52883333333334,100.12602666666668,100.08877666666667,100.63956666666667,101.30406666666666,99.55584666666668,133.29999999999998,126.36666666666667,122.93333333333334,122.0,2.0466666666666664,1113444.6666666667,1026891.3333333334,532548.6666666666,-0.3576,1.5117666666666665,1.3417333333333332,694.3633216666667
2022-10-01,202347.0,153794.0,86593.0,49990.0,41310.0,34784.0,6483.0,504.0,177949.0,114163.0,104969.0,8.0,179.33333333333334,-9.700000000000001,-17.766666666666666,-54.666666666666664,-74.66666666666667,-41.333333333333336,-85.66666666666667,-64.0,-42.0,-25.0,-57.666666666666664,124.13666666666666,124.65333333333332,2.1666666666666665,2.533333333333333,2.966666666666667,7.266666666666667,97.44034666666666,100.37963333333333,99.41579,99.31953333333333,99.60962666666667,99.66642999999999,98.98575,133.9,129.66666666666666,124.66666666666667,123.96666666666665,2.6366666666666667,1149647.0,1063823.3333333333,552799.3333333334,0.4807333333333333,3.004,2.3264666666666667,683.456665
2023-01-01,203572.0,154851.0,87547.0,50531.0,41991.0,35651.0,6305.0,-481.0,179048.0,116243.0,118114.0,7.9,269.6666666666667,-14.766666666666667,-28.3,-55.666666666666664,-70.66666666666667,-45.666666666666664,-87.0,-54.666666666666664,-48.666666666666664,-26.333333333333332,-61.333333333333336,125.84666666666665,126.36333333333333,-0.4666666666666666,-0.5666666666666665,1.0,7.833333333333333,97.82631666666667,100.12223333333334,99.07188333333333,98.93025,99.32882333333333,98.72588333333333,98.86036666666666,131.66666666666666,128.20000000000002,122.56666666666666,124.10000000000001,3.23,1151814.0,1066877.0,540543.0,1.7721333333333333,4.509666666666667,3.5632333333333333,694.5766603333333
2023-04-01,202568.0,154500.0,87129.0,50828.0,42853.0,36376.0,6464.0,-1521.0,178476.0,118577.0,112697.0,8.0,269.6666666666667,-4.766666666666667,-10.933333333333332,-44.0,-54.666666666666664,-37.0,-79.66666666666667,-29.0,-43.333333333333336,-10.666666666666666,-57.0,124.12666666666667,123.21,-0.06666666666666664,-0.39999999999999997,0.9666666666666668,9.6,98.82487333333334,99.99306333333334,98.83997333333332,98.81955333333333,99.70040666666667,98.38251000000001,99.14771333333333,129.1,126.2,118.76666666666667,120.89999999999999,3.546666666666667,1129828.0,1046087.0,500598.3333333333,2.631933333333333,4.914933333333334,4.1824666666666666,751.4333293333333
2023-07-01,201838.0,154145.0,85839.0,51411.0,42889.0,36389.0,6550.0,318.0,176167.0,120300.0,131673.0,7.9,295.0,-3.233333333333333,-6.966666666666666,-38.0,-51.666666666666664,-29.0,-74.0,-28.666666666666668,-32.666666666666664,-4.0,-50.666666666666664,126.03333333333335,125.12333333333333,0.3,0.26666666666666666,-1.5666666666666667,6.966666666666666,99.78064333333333,100.05776666666667,98.70109333333333,98.96714000000001,99.56885666666666,98.11696,99.52220666666666,128.06666666666666,124.83333333333333,118.5,119.5,3.796666666666667,1132103.0,1047876.0,480572.6666666667,3.3564333333333334,5.385166666666667,4.781533333333333,760.4299923333334
2023-10-01,201349.0,149943.0,85656.0,52086.0,41816.0,35084.0,6640.0,-727.0,172567.0,122408.0,112442.0,7.2,301.3333333333333,-5.366666666666667,-7.933333333333334,-39.333333333333336,-55.666666666666664,-28.666666666666668,-74.66666666666667,-37.0,-29.333333333333332,-5.0,-51.666666666666664,127.33,126.02666666666666,0.3333333333333333,0.26666666666666666,-3.733333333333333,4.366666666666666,100.4753,100.10736666666666,98.77653666666667,99.26236,99.13745333333334,97.91619333333334,99.80056333333334,126.2,125.10000000000001,115.36666666666667,118.2,3.9933333333333336,1126884.0,1042721.6666666666,455844.0,3.777366666666667,5.629533333333334,5.512466666666666,754.8033243333333
2024-01-01,202061.0,150288.0,87255.0,52436.0,41058.0,34528.0,6487.0,-1053.0,172475.0,124645.0,127017.0,7.4,333.3333333333333,-5.033333333333333,-5.2,-33.333333333333336,-48.0,-24.0,-67.33333333333333,-28.0,-27.333333333333332,-1.0,-42.666666666666664,126.86000000000001,125.54333333333334,-0.19999999999999998,-0.20000000000000004,-4.0,3.6999999999999997,100.94260000000001,99.96777333333334,99.00986,99.45893666666666,99.13313666666666,97.9871,100.00757666666668,125.3257575731589,126.23216782979044,112.60407925256136,118.01841491605275,4.023333333333333,1121555.3333333333,1037729.0,441611.0,3.957433333333333,5.6422,5.365966666666666,756.819987
2024-04-01,,,,,,,,,,,,,405.6644367369319,-2.1333333333333333,-4.166666666666667,-25.666666666666668,-38.333333333333336,-17.0,-52.333333333333336,-24.333333333333332,-16.666666666666668,2.6666666666666665,-36.333333333333336,127.88,126.00333333333333,0.5666666666666667,0.4333333333333333,-4.466666666666667,3.2999999999999994,101.4773,99.81411333333334,99.30182333333333,99.85380666666667,99.40681666666667,98.5699,100.36706666666667,125.1318181583337,126.48951046809366,112.73671327266328,118.66573424447972,3.939971174379343,1102891.8619384898,1018427.6545989563,416798.6770094742,3.9236333333333335,5.5807,5.322633333333333,849.4766843333333
2024-07-01,,,,,,,,,,,,,403.6492709844768,-2.585616478543198,-6.95862996211544,-18.879038907924137,-31.62290143102895,-11.915946370143317,-33.0849456096388,-27.44226598101082,-8.687421871428459,4.006593406209737,-31.58616484779716,128.91375070691186,126.99059384675124,0.3525026943847754,0.3394160336306025,-4.804255323357416,3.602771206950601,101.70536676215292,99.82458999940692,99.3980214930372,100.14667181152,99.6244126219755,99.07498999993324,100.51433538345086,125.48636359719072,126.88251744681595,112.96118878764244,118.97622374080125,3.8598270458500825,1107056.8254288095,1022384.492558701,403804.90006564057,3.9275968081313417,5.586844390797463,5.314040462837991,881.030029
